Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Is_Outlier,Year,Week,Month,Month_Sin,Month_Cos,Week_Sin,Week_Cos,Sales_Lag_1,Sales_Lag_52,Sales_Roll_Mean_4,Weeks_From_End
11,2011-02-18,1554747.15,0,61.5,3.045,216.5843571,7.551,False,2011,7,2,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1419236.9,1503298.7,1282494.4575,89.0
11,2011-02-25,1323999.36,0,68.74,3.065,216.8780275,7.551,False,2011,8,2,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1554747.15,1336404.65,1374237.1975,88.0
11,2011-03-04,1399456.99,0,66.5,3.288,217.1716979,7.551,False,2011,9,3,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1323999.36,1426622.65,1430132.365,87.0
11,2011-03-11,1314557.31,0,63.29,3.459,217.4653683,7.551,False,2011,10,3,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1399456.99,1331883.16,1424360.1,86.0
11,2011-03-18,1391813.69,0,70.17,3.488,217.7235226,7.551,False,2011,11,3,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1314557.31,1364207.0,1398190.2025,85.0
11,2011-03-25,1229777.24,0,73.74,3.473,217.9674705,7.551,False,2011,12,3,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1391813.69,1245624.27,1357456.8375,84.0
11,2011-04-01,1258674.12,0,69.1,3.524,218.2114184,7.574,False,2011,13,4,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,1229777.24,1446210.26,1333901.3074999999,83.0
11,2011-04-08,1327401.06,0,73.57,3.622,218.4553663,7.574,False,2011,14,4,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1258674.12,1470308.32,1298705.59,82.0
11,2011-04-15,1312905.8,0,76.64,3.743,218.6788642,7.574,False,2011,15,4,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,1327401.06,1323243.35,1301916.5275,81.0
11,2011-04-22,1388118.53,0,78.31,3.807,218.851237,7.574,False,2011,16,4,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1312905.8,1283766.55,1282189.5550000002,80.0
11,2011-04-29,1357589.89,0,79.97,3.81,219.0236099,7.574,False,2011,17,4,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,1388118.53,1239766.89,1321774.8775,79.0
11,2011-05-06,1331453.41,0,71.39,3.906,219.1959827,7.574,False,2011,18,5,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1357589.89,1312329.78,1346503.8199999998,78.0
11,2011-05-13,1277959.42,0,80.93,3.899,219.3683556,7.574,False,2011,19,5,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1331453.41,1266796.13,1347516.9075,77.0
11,2011-05-20,1239466.97,0,76.97,3.907,219.127216,7.574,False,2011,20,5,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1277959.42,1271646.62,1338780.3125,76.0
11,2011-05-27,1216876.52,0,85.61,3.786,218.8860765,7.574,False,2011,21,5,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1239466.97,1264272.52,1301617.4224999999,75.0
11,2011-06-03,1343637.0,0,86.14,3.699,218.6449369,7.574,False,2011,22,6,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1216876.52,1396322.19,1266439.08,74.0
11,2011-06-10,1314626.75,0,85.79,3.648,218.4037974,7.574,False,2011,23,6,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1343637.0,1339570.85,1269484.9775,73.0
11,2011-06-17,1337506.74,0,87.9,3.637,218.3551748,7.574,False,2011,24,6,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1314626.75,1336522.92,1278651.81,72.0
11,2011-06-24,1254587.84,0,86.13,3.594,218.45094,7.574,False,2011,25,6,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,1337506.74,1262025.08,1303161.7525,71.0
11,2011-07-01,1297472.06,0,86.43,3.524,218.5467052,7.567,False,2011,26,7,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,1254587.84,1302600.14,1312589.5825,70.0
11,2011-07-08,1334627.96,0,87.17,3.48,218.6424704,7.567,False,2011,27,7,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,1297472.06,1280156.47,1301048.3475000001,69.0
11,2011-07-15,1266546.73,0,88.3,3.575,218.7275216,7.567,False,2011,28,7,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1334627.96,1290609.54,1306048.65,68.0
11,2011-07-22,1290576.44,0,87.8,3.651,218.7857881,7.567,False,2011,29,7,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1266546.73,1244390.03,1288308.6475,67.0
11,2011-07-29,1212938.67,0,89.46,3.682,218.8440545,7.567,False,2011,30,7,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1290576.44,1250178.89,1297305.7974999999,66.0
11,2011-08-05,1403198.94,0,90.04,3.684,218.9023209,7.567,False,2011,31,8,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1212938.67,1369634.92,1276172.45,65.0
11,2011-08-12,1354188.43,0,90.3,3.638,218.9605873,7.567,False,2011,32,8,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1403198.94,1384339.1,1293315.1949999998,64.0
11,2011-08-19,1484169.74,0,89.51,3.554,219.023271,7.567,False,2011,33,8,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1354188.43,1430192.37,1315225.6199999999,63.0
11,2011-08-26,1304706.75,0,89.09,3.523,219.0866908,7.567,False,2011,34,8,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1484169.74,1311263.07,1363623.9449999998,62.0
11,2011-09-02,1297792.41,0,91.44,3.533,219.1501106,7.567,False,2011,35,9,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,1304706.75,1303914.27,1386565.9649999999,61.0
11,2011-09-09,1249439.95,1,84.91,3.546,219.2135305,7.567,False,2011,36,9,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1297792.41,1231428.46,1360214.3325,60.0
11,2011-09-16,1270816.01,0,85.11,3.526,219.3972867,7.567,False,2011,37,9,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1249439.95,1215676.31,1334027.2125,59.0
11,2011-09-23,1235775.15,0,82.14,3.467,219.7414914,7.567,False,2011,38,9,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1270816.01,1170103.25,1280688.78,58.0
11,2011-09-30,1190515.83,0,84.4,3.355,220.085696,7.567,False,2011,39,9,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1235775.15,1182490.46,1263455.88,57.0
11,2011-10-07,1346271.06,0,76.97,3.285,220.4299007,7.197,False,2011,40,10,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1190515.83,1293472.8,1236636.7349999999,56.0
11,2011-10-14,1286388.96,0,75.56,3.274,220.7486167,7.197,False,2011,41,10,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1346271.06,1175003.67,1260844.5125,55.0
11,2011-10-21,1325107.53,0,70.91,3.353,220.9144005,7.197,False,2011,42,10,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1286388.96,1169831.38,1264737.75,54.0
11,2011-10-28,1310684.1,0,72.66,3.372,221.0801842,7.197,False,2011,43,10,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1325107.53,1195036.0,1287070.845,53.0
11,2011-11-04,1458287.38,0,61.13,3.332,221.245968,7.197,False,2011,44,11,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,1310684.1,1332759.13,1317112.9125,52.0
11,2011-11-11,1366053.69,0,64.2,3.297,221.4117517,7.197,False,2011,45,11,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,1458287.38,1281675.6,1345116.9925000002,51.0
11,2011-11-18,1315091.63,0,66.17,3.308,221.6432852,7.197,False,2011,46,11,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,1366053.69,1292346.57,1365033.175,50.0
11,2011-11-25,1848953.48,1,70.03,3.236,221.9011185,7.197,True,2011,47,11,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,1315091.63,1757242.51,1362529.2,49.0
11,2011-12-02,1399322.44,0,56.89,3.172,222.1589519,7.197,False,2011,48,12,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,1848953.48,1380522.64,1497096.545,48.0
11,2011-12-09,1646655.94,0,50.63,3.158,222.4167852,7.197,True,2011,49,12,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,1399322.44,1564516.43,1482355.31,47.0
11,2011-12-16,1783910.06,0,59.69,3.159,222.6426418,7.197,True,2011,50,12,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,1646655.94,1843971.15,1552505.8725,46.0
11,2011-12-23,2213518.5,0,54.29,3.112,222.8258628,7.197,True,2011,51,12,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,1783910.06,2306265.36,1669710.48,45.0
11,2011-12-30,1352084.21,1,48.86,3.129,223.0090839,7.197,False,2011,52,12,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,2213518.5,1172003.1,1760851.7349999999,44.0
11,2012-01-06,1283885.55,0,54.44,3.157,223.1923049,6.833,False,2012,1,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1352084.21,1178905.44,1749042.1775000002,43.0
11,2012-01-13,1264736.59,0,53.1,3.261,223.3755259,6.833,False,2012,2,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1283885.55,1194449.78,1658349.58,42.0
11,2012-01-20,1207303.29,0,56.43,3.268,223.4700552,6.833,False,2012,3,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1264736.59,1187776.19,1528556.2125,41.0
11,2012-01-27,1162675.85,0,58.36,3.29,223.5645845,6.833,False,2012,4,1,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1207303.29,1100418.69,1277002.4100000001,40.0
11,2012-02-03,1376732.18,0,60.24,3.36,223.6591137,6.833,False,2012,5,2,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1162675.85,1422546.05,1229650.32,39.0
11,2012-02-10,1574287.76,1,52.23,3.409,223.753643,6.833,False,2012,6,2,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1376732.18,1419236.9,1252861.9775,38.0
11,2012-02-17,1569607.94,0,52.77,3.51,223.9170153,6.833,False,2012,7,2,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1574287.76,1554747.15,1330249.77,37.0
11,2012-02-24,1379473.03,0,61.11,3.555,224.1320199,6.833,False,2012,8,2,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1569607.94,1323999.36,1420825.9325,36.0
11,2012-03-02,1438383.44,0,62.61,3.63,224.3470245,6.833,False,2012,9,3,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1379473.03,1399456.99,1475025.2275,35.0
11,2012-03-09,1413382.76,0,61.44,3.669,224.5620291,6.833,False,2012,10,3,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1438383.44,1314557.31,1490438.0425,34.0
11,2012-03-16,1441884.28,0,64.21,3.734,224.7166953,6.833,False,2012,11,3,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1413382.76,1391813.69,1450211.7925,33.0
11,2012-03-23,1300593.61,0,67.16,3.787,224.7909104,6.833,False,2012,12,3,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1441884.28,1229777.24,1418280.8775000002,32.0
11,2012-03-30,1300104.03,0,70.23,3.845,224.8651254,6.833,False,2012,13,3,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,1300593.61,1258674.12,1398561.0225,31.0
11,2012-04-06,1596325.01,0,74.19,3.891,224.9393405,6.664,False,2012,14,4,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1300104.03,1327401.06,1363991.17,30.0
11,2012-04-13,1472752.01,0,72.74,3.891,225.0135556,6.664,False,2012,15,4,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,1596325.01,1312905.8,1409726.7325,29.0
11,2012-04-20,1315356.99,0,71.97,3.877,225.0689541,6.664,False,2012,16,4,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1472752.01,1388118.53,1417443.665,28.0
11,2012-04-27,1236238.29,0,73.4,3.814,225.1243526,6.664,False,2012,17,4,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,1315356.99,1357589.89,1421134.5100000002,27.0
11,2012-05-04,1370251.22,0,79.07,3.749,225.1797511,6.664,False,2012,18,5,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1236238.29,1331453.41,1405168.0750000002,26.0
11,2012-05-11,1300147.07,0,75.13,3.688,225.2351496,6.664,False,2012,19,5,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1370251.22,1277959.42,1348649.6275,25.0
11,2012-05-18,1352442.31,0,72.53,3.63,225.2512024,6.664,False,2012,20,5,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1300147.07,1239466.97,1305498.3925,24.0
11,2012-05-25,1297335.87,0,78.44,3.561,225.2515168,6.664,False,2012,21,5,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1352442.31,1216876.52,1314769.7225000001,23.0
11,2012-06-01,1361595.33,0,81.67,3.501,225.2518313,6.664,False,2012,22,6,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1297335.87,1343637.0,1330044.1175000002,22.0
11,2012-06-08,1414343.53,0,82.1,3.452,225.2521458,6.664,False,2012,23,6,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1361595.33,1314626.75,1327880.145,21.0
11,2012-06-15,1417875.42,0,84.97,3.393,225.2644795,6.664,False,2012,24,6,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1414343.53,1337506.74,1356429.26,20.0
11,2012-06-22,1355680.3,0,83.26,3.346,225.3068615,6.664,False,2012,25,6,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,1417875.42,1254587.84,1372787.5375,19.0
11,2012-06-29,1297028.6,0,87.86,3.286,225.3492435,6.664,False,2012,26,6,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,1355680.3,1297472.06,1387373.645,18.0
11,2012-07-06,1461129.94,0,83.44,3.227,225.3916254,6.334,False,2012,27,7,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,1297028.6,1334627.96,1371231.9625,17.0
11,2012-07-13,1320239.51,0,82.46,3.256,225.4340074,6.334,False,2012,28,7,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1461129.94,1266546.73,1382928.565,16.0
11,2012-07-20,1344483.81,0,82.41,3.311,225.4438827,6.334,False,2012,29,7,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1320239.51,1290576.44,1358519.5875,15.0
11,2012-07-27,1272395.02,0,85.43,3.407,225.4537579,6.334,False,2012,30,7,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1344483.81,1212938.67,1355720.465,14.0
11,2012-08-03,1399341.07,0,86.94,3.417,225.4636332,6.334,False,2012,31,8,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1272395.02,1403198.94,1349562.07,13.0
11,2012-08-10,1388973.65,0,86.21,3.494,225.4735085,6.334,False,2012,32,8,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1399341.07,1354188.43,1334114.8525,12.0
11,2012-08-17,1421307.2,0,87.73,3.571,225.5558664,6.334,False,2012,33,8,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1388973.65,1484169.74,1351298.3875000002,11.0
11,2012-08-24,1409515.73,0,83.17,3.62,225.6925864,6.334,False,2012,34,8,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1421307.2,1304706.75,1370504.2349999999,10.0
11,2012-08-31,1372872.35,0,86.49,3.638,225.8293063,6.334,False,2012,35,8,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,1409515.73,1297792.41,1404784.4125,9.0
11,2012-09-07,1304584.4,1,85.17,3.73,225.9660263,6.334,False,2012,36,9,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1372872.35,1249439.95,1398167.2325,8.0
11,2012-09-14,1267675.05,0,79.61,3.717,226.1122067,6.334,False,2012,37,9,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1304584.4,1270816.01,1377069.92,7.0
11,2012-09-21,1326132.98,0,73.64,3.721,226.3151496,6.334,False,2012,38,9,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1267675.05,1235775.15,1338661.8825,6.0
11,2012-09-28,1227430.73,0,77.67,3.666,226.5180926,6.334,False,2012,39,9,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1326132.98,1190515.83,1317816.1949999998,5.0
11,2012-10-05,1422794.26,0,73.37,3.617,226.7210356,6.034,False,2012,40,10,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1227430.73,1346271.06,1281455.79,4.0
11,2012-10-12,1311965.09,0,69.94,3.601,226.9239785,6.034,False,2012,41,10,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1422794.26,1286388.96,1311008.255,3.0
11,2012-10-19,1232073.18,0,73.77,3.594,226.9688442,6.034,False,2012,42,10,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1311965.09,1325107.53,1322080.7650000001,2.0
11,2012-10-26,1200729.45,0,74.26,3.506,226.9873637,6.034,False,2012,43,10,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1232073.18,1310684.1,1298565.815,1.0
12,2011-02-04,1046068.17,0,45.14,3.348,127.7195806,14.021,False,2011,5,2,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,873119.06,1100046.37,849336.65,91.0
12,2011-02-11,1086421.57,1,51.3,3.381,127.859129,14.021,False,2011,6,2,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1046068.17,1117863.33,883326.1325000001,90.0
12,2011-02-18,1128485.1,0,53.35,3.43,127.99525,14.021,False,2011,7,2,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1086421.57,1095421.65,951928.575,89.0
12,2011-02-25,1046203.72,0,48.45,3.53,128.13,14.021,False,2011,8,2,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1128485.1,1048617.17,1033523.4750000001,88.0
12,2011-03-04,1085248.21,0,51.72,3.674,128.26475,14.021,False,2011,9,3,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1046203.72,1077018.27,1076794.6400000001,87.0
12,2011-03-11,997672.62,0,57.75,3.818,128.3995,14.021,False,2011,10,3,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1085248.21,985594.23,1086589.65,86.0
12,2011-03-18,1009502.01,0,64.21,3.692,128.5121935,14.021,False,2011,11,3,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,997672.62,972088.34,1064402.4124999999,85.0
12,2011-03-25,954107.32,0,54.4,3.909,128.6160645,14.021,False,2011,12,3,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1009502.01,981615.81,1034656.64,84.0
12,2011-04-01,1005463.49,0,63.63,3.772,128.7199355,13.736,False,2011,13,4,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,954107.32,1011822.3,1011632.54,83.0
12,2011-04-08,998362.05,0,64.47,4.003,128.8238065,13.736,False,2011,14,4,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1005463.49,1041238.87,991686.36,82.0
12,2011-04-15,990951.77,0,57.63,3.868,128.9107333,13.736,False,2011,15,4,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,998362.05,957997.52,991858.7175,81.0
12,2011-04-22,1016019.47,0,72.12,4.134,128.9553,13.736,False,2011,16,4,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,990951.77,993833.44,987221.1575,80.0
12,2011-04-29,994966.1,0,68.27,4.151,128.9998667,13.736,False,2011,17,4,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,1016019.47,954220.22,1002699.195,79.0
12,2011-05-06,1021154.48,0,68.4,4.193,129.0444333,13.736,False,2011,18,5,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,994966.1,1043240.27,1000074.8475,78.0
12,2011-05-13,977033.5,0,70.93,4.202,129.089,13.736,False,2011,19,5,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1021154.48,966054.97,1005772.955,77.0
12,2011-05-20,924134.99,0,66.59,4.169,129.0756774,13.736,False,2011,20,5,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,977033.5,958374.56,1002293.3875,76.0
12,2011-05-27,964332.51,0,76.67,4.087,129.0623548,13.736,False,2011,21,5,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,924134.99,955451.16,979322.2675,75.0
12,2011-06-03,970328.68,0,71.81,4.031,129.0490323,13.736,False,2011,22,6,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,964332.51,1049357.36,971663.87,74.0
12,2011-06-10,996937.95,0,78.72,3.981,129.0357097,13.736,False,2011,23,6,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,970328.68,1016039.71,958957.4199999999,73.0
12,2011-06-17,986504.93,0,86.84,3.935,129.0432,13.736,False,2011,24,6,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,996937.95,956211.2,963933.5325,72.0
12,2011-06-24,997282.75,0,88.95,3.898,129.0663,13.736,False,2011,25,6,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,986504.93,958007.69,979526.0175000001,71.0
12,2011-07-01,961993.34,0,89.85,3.842,129.0894,13.503,False,2011,26,7,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,997282.75,951957.31,987763.5775,70.0
12,2011-07-08,943717.38,0,89.9,3.705,129.1125,13.503,False,2011,27,7,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,961993.34,943506.28,985679.7424999999,69.0
12,2011-07-15,936001.98,0,88.1,3.692,129.1338387,13.503,False,2011,28,7,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,943717.38,916402.76,972374.6,68.0
12,2011-07-22,922231.92,0,91.17,3.794,129.1507742,13.503,False,2011,29,7,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,936001.98,912403.67,959748.8624999999,67.0
12,2011-07-29,890547.07,0,93.29,3.805,129.1677097,13.503,False,2011,30,7,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,922231.92,913548.25,940986.155,66.0
12,2011-08-05,988712.52,0,90.61,3.803,129.1846452,13.503,False,2011,31,8,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,890547.07,967576.95,923124.5875,65.0
12,2011-08-12,955913.68,0,91.04,3.701,129.2015806,13.503,False,2011,32,8,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,988712.52,928264.4,934373.3725,64.0
12,2011-08-19,966817.24,0,91.74,3.743,129.2405806,13.503,False,2011,33,8,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,955913.68,948447.34,939351.2975000001,63.0
12,2011-08-26,1017593.47,0,94.61,3.74,129.2832581,13.503,False,2011,34,8,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,966817.24,1004516.46,950497.6275000001,62.0
12,2011-09-02,1052051.45,0,93.66,3.798,129.3259355,13.503,False,2011,35,9,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,1017593.47,1075758.55,982259.2275,61.0
12,2011-09-09,922850.57,1,88.0,3.913,129.3686129,13.503,False,2011,36,9,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1052051.45,903119.03,998093.96,60.0
12,2011-09-16,889290.23,0,76.36,3.918,129.4306,13.503,False,2011,37,9,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,922850.57,852882.61,989828.1825,59.0
12,2011-09-23,871692.74,0,82.95,3.789,129.5183333,13.503,False,2011,38,9,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,889290.23,851919.34,970446.4299999999,58.0
12,2011-09-30,866401.45,0,83.26,3.877,129.6060667,13.503,False,2011,39,9,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,871692.74,850936.26,933971.2475,57.0
12,2011-10-07,951244.66,0,70.44,3.827,129.6938,12.89,False,2011,40,10,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,866401.45,918335.68,887558.7474999999,56.0
12,2011-10-14,927600.01,0,67.31,3.805,129.7706452,12.89,False,2011,41,10,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,951244.66,862419.84,894657.27,55.0
12,2011-10-21,938604.58,0,73.05,3.842,129.7821613,12.89,False,2011,42,10,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,927600.01,857883.46,904234.7150000001,54.0
12,2011-10-28,990926.38,0,67.41,3.727,129.7936774,12.89,False,2011,43,10,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,938604.58,955294.7,920962.6749999999,53.0
12,2011-11-04,1051944.79,0,59.77,3.828,129.8051935,12.89,False,2011,44,11,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,990926.38,929690.71,952093.9075,52.0
12,2011-11-11,1095091.53,0,48.76,3.824,129.8167097,12.89,False,2011,45,11,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,1051944.79,942475.24,977268.94,51.0
12,2011-11-18,970641.34,0,54.2,3.813,129.8268333,12.89,False,2011,46,11,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,1095091.53,894493.7,1019141.8200000001,50.0
12,2011-11-25,1591920.42,1,53.25,3.622,129.8364,12.89,True,2011,47,11,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,970641.34,1601377.41,1027151.01,49.0
12,2011-12-02,1071383.1,0,52.5,3.701,129.8459667,12.89,False,2011,48,12,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,1591920.42,1069533.17,1177399.52,48.0
12,2011-12-09,1189646.45,0,42.17,3.644,129.8555333,12.89,False,2011,49,12,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,1071383.1,1121934.15,1182259.0975000001,47.0
